1,1,0,1,0,0,1,1,1,29942784,29942784,29942784,29942784,1,0,1,1,1,29942784,29942784,29942784,29942784,1,90,539.584
1,1,0,1,0,0,1,1,1,89828352,89828352,89828352,89828352,1,0,1,1,1,89828352,89828352,89828352,89828352,1,90,1517.824
1,1,0,1,0,0,1,1,1,7225344,7225344,7225344,7225344,1,0,1,1,1,7225344,7225344,7225344,7225344,1,90,214.816
1,1,0,1,0,0,1,1,1,10838016,10838016,10838016,10838016,1,0,1,1,1,10838016,10838016,10838016,10838016,1,90,258.464
1,1,0,1,0,0,1,1,1,14450688,14450688,14450688,14450688,1,0,1,1,1,14450688,14450688,14450688,14450688,1,90,323.424
1,1,0,1,0,0,1,1,1,1806336,1806336,1806336,1806336,1,0,1,1,1,1806336,1806336,1806336,1806336,1,90,80.576
1,1,0,1,0,0,1,1,1,3612672,3612672,3612672,3612672,1,0,1,1,1,3612672,3612672,3612672,3612672,1,90,114.816
1,1,0,1,0,0,1,1,1,21676032,21676032,21676032,21676032,1,0,1,1,1,21676032,21676032,21676032,21676032,1,90,426.656
1,1,0,1,0,0,1,1,1,5419008,5419008,5419008,5419008,1,0,1,1,1,5419008,5419008,5419008,5419008,1,90,178.016
1,1,0,1,0,0,1,1,1,2709504,2709504,2709504,2709504,1,0,1,1,1,2709504,2709504,2709504,2709504,1,90,98.304
1,1,0,1,0,0,1,1,1,5870592,5870592,5870592,5870592,1,0,1,1,1,5870592,5870592,5870592,5870592,1,90,187.040
1,1,0,1,0,0,1,1,1,451584,451584,451584,451584,1,0,1,1,1,451584,451584,451584,451584,1,90,54.432
1,1,0,1,0,0,1,1,1,1354752,1354752,1354752,1354752,1,0,1,1,1,1354752,1354752,1354752,1354752,1,90,76.000
1,1,0,1,0,0,1,1,1,4515840,4515840,4515840,4515840,1,0,1,1,1,4515840,4515840,4515840,4515840,1,90,123.040
1,1,0,1,0,0,1,1,1,3161088,3161088,3161088,3161088,1,0,1,1,1,3161088,3161088,3161088,3161088,1,90,111.072
1,1,0,1,0,0,1,1,1,6322176,6322176,6322176,6322176,1,0,1,1,1,6322176,6322176,6322176,6322176,1,90,152.384
1,1,0,1,0,0,1,1,1,677376,677376,677376,677376,1,0,1,1,1,677376,677376,677376,677376,1,90,60.384
1,1,0,1,0,0,1,1,1,4064256,4064256,4064256,4064256,1,0,1,1,1,4064256,4064256,4064256,4064256,1,90,117.056
1,1,0,1,0,0,1,1,1,8128512,8128512,8128512,8128512,1,0,1,1,1,8128512,8128512,8128512,8128512,1,90,218.848
1,1,0,1,0,0,1,1,1,903168,903168,903168,903168,1,0,1,1,1,903168,903168,903168,903168,1,90,68.992
1,1,0,1,0,0,1,1,1,9031680,9031680,9031680,9031680,1,0,1,1,1,9031680,9031680,9031680,9031680,1,90,193.312
1,1,0,1,0,0,1,1,1,1128960,1128960,1128960,1128960,1,0,1,1,1,1128960,1128960,1128960,1128960,1,90,67.392
1,1,0,1,0,0,1,1,1,2257920,2257920,2257920,2257920,1,0,1,1,1,2257920,2257920,2257920,2257920,1,90,91.552
1,1,0,1,0,0,1,1,1,225792,225792,225792,225792,1,0,1,1,1,225792,225792,225792,225792,1,90,41.792
1,1,0,1,0,0,1,1,1,338688,338688,338688,338688,1,0,1,1,1,338688,338688,338688,338688,1,90,57.536
1,1,0,1,0,0,1,1,1,86704128,86704128,86704128,86704128,1,0,1,1,1,86704128,86704128,86704128,86704128,1,90,1468.416
1,1,0,1,0,0,1,1,1,43352064,43352064,43352064,43352064,1,0,1,1,1,43352064,43352064,43352064,43352064,1,90,734.400
1,1,0,1,0,0,1,1,1,110592,110592,110592,110592,1,0,1,1,1,110592,110592,110592,110592,1,90,30.272
1,1,0,1,0,0,32768,500,1,1,500,1,1,1,0,32768,500,1,1,500,1,1,1,80,345.312
1,1,0,1,0,0,1,1,1,119771136,119771136,119771136,119771136,1,0,1,1,1,119771136,119771136,119771136,119771136,1,80,2006.528
1,1,0,1,0,0,1,1,1,29942784,29942784,29942784,29942784,1,0,1,1,1,29942784,29942784,29942784,29942784,1,80,543.680
1,1,0,1,0,0,1,1,1,89828352,89828352,89828352,89828352,1,0,1,1,1,89828352,89828352,89828352,89828352,1,80,1549.792
1,1,0,1,0,0,1,1,1,7225344,7225344,7225344,7225344,1,0,1,1,1,7225344,7225344,7225344,7225344,1,80,211.840
1,1,0,1,0,0,1,1,1,10838016,10838016,10838016,10838016,1,0,1,1,1,10838016,10838016,10838016,10838016,1,80,271.520
1,1,0,1,0,0,1,1,1,14450688,14450688,14450688,14450688,1,0,1,1,1,14450688,14450688,14450688,14450688,1,80,324.864
1,1,0,1,0,0,1,1,1,1806336,1806336,1806336,1806336,1,0,1,1,1,1806336,1806336,1806336,1806336,1,80,77.408
1,1,0,1,0,0,1,1,1,3612672,3612672,3612672,3612672,1,0,1,1,1,3612672,3612672,3612672,3612672,1,80,124.032
1,1,0,1,0,0,1,1,1,21676032,21676032,21676032,21676032,1,0,1,1,1,21676032,21676032,21676032,21676032,1,80,428.960
1,1,0,1,0,0,1,1,1,5419008,5419008,5419008,5419008,1,0,1,1,1,5419008,5419008,5419008,5419008,1,80,176.832
1,1,0,1,0,0,1,1,1,2709504,2709504,2709504,2709504,1,0,1,1,1,2709504,2709504,2709504,2709504,1,80,90.880
1,1,0,1,0,0,1,1,1,5870592,5870592,5870592,5870592,1,0,1,1,1,5870592,5870592,5870592,5870592,1,80,190.400
1,1,0,1,0,0,1,1,1,451584,451584,451584,451584,1,0,1,1,1,451584,451584,451584,451584,1,80,56.256
1,1,0,1,0,0,1,1,1,1354752,1354752,1354752,1354752,1,0,1,1,1,1354752,1354752,1354752,1354752,1,80,73.504
1,1,0,1,0,0,1,1,1,4515840,4515840,4515840,4515840,1,0,1,1,1,4515840,4515840,4515840,4515840,1,80,120.992
1,1,0,1,0,0,1,1,1,3161088,3161088,3161088,3161088,1,0,1,1,1,3161088,3161088,3161088,3161088,1,80,101.920
1,1,0,1,0,0,1,1,1,6322176,6322176,6322176,6322176,1,0,1,1,1,6322176,6322176,6322176,6322176,1,80,192.448
1,1,0,1,0,0,1,1,1,677376,677376,677376,677376,1,0,1,1,1,677376,677376,677376,677376,1,80,64.384
1,1,0,1,0,0,1,1,1,4064256,4064256,4064256,4064256,1,0,1,1,1,4064256,4064256,4064256,4064256,1,80,126.912
1,1,0,1,0,0,1,1,1,8128512,8128512,8128512,8128512,1,0,1,1,1,8128512,8128512,8128512,8128512,1,80,221.632
1,1,0,1,0,0,1,1,1,903168,903168,903168,903168,1,0,1,1,1,903168,903168,903168,903168,1,80,66.016
1,1,0,1,0,0,1,1,1,9031680,9031680,9031680,9031680,1,0,1,1,1,9031680,9031680,9031680,9031680,1,80,228.640
1,1,0,1,0,0,1,1,1,1128960,1128960,1128960,1128960,1,0,1,1,1,1128960,1128960,1128960,1128960,1,80,75.936
1,1,0,1,0,0,1,1,1,2257920,2257920,2257920,2257920,1,0,1,1,1,2257920,2257920,2257920,2257920,1,80,93.664
1,1,0,1,0,0,1,1,1,225792,225792,225792,225792,1,0,1,1,1,225792,225792,225792,225792,1,80,34.016
1,1,0,1,0,0,1,1,1,338688,338688,338688,338688,1,0,1,1,1,338688,338688,338688,338688,1,80,56.448
1,1,0,1,0,0,1,1,1,86704128,86704128,86704128,86704128,1,0,1,1,1,86704128,86704128,86704128,86704128,1,80,1494.304
1,1,0,1,0,0,1,1,1,43352064,43352064,43352064,43352064,1,0,1,1,1,43352064,43352064,43352064,43352064,1,80,723.552
1,1,0,1,0,0,1,1,1,110592,110592,110592,110592,1,0,1,1,1,110592,110592,110592,110592,1,80,42.400
1,1,0,1,0,0,32768,500,1,1,500,1,1,1,0,32768,500,1,1,500,1,1,1,70,370.720
1,1,0,1,0,0,1,1,1,119771136,119771136,119771136,119771136,1,0,1,1,1,119771136,119771136,119771136,119771136,1,70,2124.192
1,1,0,1,0,0,1,1,1,29942784,29942784,29942784,29942784,1,0,1,1,1,29942784,29942784,29942784,29942784,1,70,581.632
1,1,0,1,0,0,1,1,1,89828352,89828352,89828352,89828352,1,0,1,1,1,89828352,89828352,89828352,89828352,1,70,1633.600
1,1,0,1,0,0,1,1,1,7225344,7225344,7225344,7225344,1,0,1,1,1,7225344,7225344,7225344,7225344,1,70,210.848
1,1,0,1,0,0,1,1,1,10838016,10838016,10838016,10838016,1,0,1,1,1,10838016,10838016,10838016,10838016,1,70,265.888
1,1,0,1,0,0,1,1,1,14450688,14450688,14450688,14450688,1,0,1,1,1,14450688,14450688,14450688,14450688,1,70,326.368
1,1,0,1,0,0,1,1,1,1806336,1806336,1806336,1806336,1,0,1,1,1,1806336,1806336,1806336,1806336,1,70,89.856
1,1,0,1,0,0,1,1,1,3612672,3612672,3612672,3612672,1,0,1,1,1,3612672,3612672,3612672,3612672,1,70,115.392
1,1,0,1,0,0,1,1,1,21676032,21676032,21676032,21676032,1,0,1,1,1,21676032,21676032,21676032,21676032,1,70,448.672
1,1,0,1,0,0,1,1,1,5419008,5419008,5419008,5419008,1,0,1,1,1,5419008,5419008,5419008,5419008,1,70,196.704
1,1,0,1,0,0,1,1,1,2709504,2709504,2709504,2709504,1,0,1,1,1,2709504,2709504,2709504,2709504,1,70,105.952
1,1,0,1,0,0,1,1,1,5870592,5870592,5870592,5870592,1,0,1,1,1,5870592,5870592,5870592,5870592,1,70,220.864
1,1,0,1,0,0,1,1,1,451584,451584,451584,451584,1,0,1,1,1,451584,451584,451584,451584,1,70,64.672
1,1,0,1,0,0,1,1,1,1354752,1354752,1354752,1354752,1,0,1,1,1,1354752,1354752,1354752,1354752,1,70,65.824
1,1,0,1,0,0,1,1,1,4515840,4515840,4515840,4515840,1,0,1,1,1,4515840,4515840,4515840,4515840,1,70,127.360
1,1,0,1,0,0,1,1,1,3161088,3161088,3161088,3161088,1,0,1,1,1,3161088,3161088,3161088,3161088,1,70,111.616
1,1,0,1,0,0,1,1,1,6322176,6322176,6322176,6322176,1,0,1,1,1,6322176,6322176,6322176,6322176,1,70,197.728
1,1,0,1,0,0,1,1,1,677376,677376,677376,677376,1,0,1,1,1,677376,677376,677376,677376,1,70,56.928
1,1,0,1,0,0,1,1,1,4064256,4064256,4064256,4064256,1,0,1,1,1,4064256,4064256,4064256,4064256,1,70,126.912
1,1,0,1,0,0,1,1,1,8128512,8128512,8128512,8128512,1,0,1,1,1,8128512,8128512,8128512,8128512,1,70,230.240
1,1,0,1,0,0,1,1,1,903168,903168,903168,903168,1,0,1,1,1,903168,903168,903168,903168,1,70,59.232
1,1,0,1,0,0,1,1,1,9031680,9031680,9031680,9031680,1,0,1,1,1,9031680,9031680,9031680,9031680,1,70,249.984
1,1,0,1,0,0,1,1,1,1128960,1128960,1128960,1128960,1,0,1,1,1,1128960,1128960,1128960,1128960,1,70,66.208
1,1,0,1,0,0,1,1,1,2257920,2257920,2257920,2257920,1,0,1,1,1,2257920,2257920,2257920,2257920,1,70,97.792
1,1,0,1,0,0,1,1,1,225792,225792,225792,225792,1,0,1,1,1,225792,225792,225792,225792,1,70,30.304
1,1,0,1,0,0,1,1,1,338688,338688,338688,338688,1,0,1,1,1,338688,338688,338688,338688,1,70,34.816
1,1,0,1,0,0,1,1,1,86704128,86704128,86704128,86704128,1,0,1,1,1,86704128,86704128,86704128,86704128,1,70,1527.712
1,1,0,1,0,0,1,1,1,43352064,43352064,43352064,43352064,1,0,1,1,1,43352064,43352064,43352064,43352064,1,70,782.816
1,1,0,1,0,0,1,1,1,110592,110592,110592,110592,1,0,1,1,1,110592,110592,110592,110592,1,70,35.488
1,1,0,1,0,0,32768,500,1,1,500,1,1,1,0,32768,500,1,1,500,1,1,1,60,396.576
1,1,0,1,0,0,1,1,1,119771136,119771136,119771136,119771136,1,0,1,1,1,119771136,119771136,119771136,119771136,1,60,2264.000
1,1,0,1,0,0,1,1,1,29942784,29942784,29942784,29942784,1,0,1,1,1,29942784,29942784,29942784,29942784,1,60,598.016
1,1,0,1,0,0,1,1,1,89828352,89828352,89828352,89828352,1,0,1,1,1,89828352,89828352,89828352,89828352,1,60,1738.592
1,1,0,1,0,0,1,1,1,7225344,7225344,7225344,7225344,1,0,1,1,1,7225344,7225344,7225344,7225344,1,60,230.496
1,1,0,1,0,0,1,1,1,10838016,10838016,10838016,10838016,1,0,1,1,1,10838016,10838016,10838016,10838016,1,60,293.280
1,1,0,1,0,0,1,1,1,14450688,14450688,14450688,14450688,1,0,1,1,1,14450688,14450688,14450688,14450688,1,60,351.168
1,1,0,1,0,0,1,1,1,1806336,1806336,1806336,1806336,1,0,1,1,1,1806336,1806336,1806336,1806336,1,60,86.080
1,1,0,1,0,0,1,1,1,3612672,3612672,3612672,3612672,1,0,1,1,1,3612672,3612672,3612672,3612672,1,60,133.696
1,1,0,1,0,0,1,1,1,21676032,21676032,21676032,21676032,1,0,1,1,1,21676032,21676032,21676032,21676032,1,60,441.696
1,1,0,1,0,0,1,1,1,5419008,5419008,5419008,5419008,1,0,1,1,1,5419008,5419008,5419008,5419008,1,60,191.680
1,1,0,1,0,0,1,1,1,2709504,2709504,2709504,2709504,1,0,1,1,1,2709504,2709504,2709504,2709504,1,60,108.512
1,1,0,1,0,0,1,1,1,5870592,5870592,5870592,5870592,1,0,1,1,1,5870592,5870592,5870592,5870592,1,60,199.488
1,1,0,1,0,0,1,1,1,451584,451584,451584,451584,1,0,1,1,1,451584,451584,451584,451584,1,60,53.568
1,1,0,1,0,0,1,1,1,1354752,1354752,1354752,1354752,1,0,1,1,1,1354752,1354752,1354752,1354752,1,60,82.272
1,1,0,1,0,0,1,1,1,4515840,4515840,4515840,4515840,1,0,1,1,1,4515840,4515840,4515840,4515840,1,60,133.376
1,1,0,1,0,0,1,1,1,3161088,3161088,3161088,3161088,1,0,1,1,1,3161088,3161088,3161088,3161088,1,60,112.928
1,1,0,1,0,0,1,1,1,6322176,6322176,6322176,6322176,1,0,1,1,1,6322176,6322176,6322176,6322176,1,60,200.000
1,1,0,1,0,0,1,1,1,677376,677376,677376,677376,1,0,1,1,1,677376,677376,677376,677376,1,60,60.416
1,1,0,1,0,0,1,1,1,4064256,4064256,4064256,4064256,1,0,1,1,1,4064256,4064256,4064256,4064256,1,60,131.584
1,1,0,1,0,0,1,1,1,8128512,8128512,8128512,8128512,1,0,1,1,1,8128512,8128512,8128512,8128512,1,60,247.840
1,1,0,1,0,0,1,1,1,903168,903168,903168,903168,1,0,1,1,1,903168,903168,903168,903168,1,60,67.008
1,1,0,1,0,0,1,1,1,9031680,9031680,9031680,9031680,1,0,1,1,1,9031680,9031680,9031680,9031680,1,60,253.248
1,1,0,1,0,0,1,1,1,1128960,1128960,1128960,1128960,1,0,1,1,1,1128960,1128960,1128960,1128960,1,60,89.472
1,1,0,1,0,0,1,1,1,2257920,2257920,2257920,2257920,1,0,1,1,1,2257920,2257920,2257920,2257920,1,60,98.528
1,1,0,1,0,0,1,1,1,225792,225792,225792,225792,1,0,1,1,1,225792,225792,225792,225792,1,60,33.664
1,1,0,1,0,0,1,1,1,338688,338688,338688,338688,1,0,1,1,1,338688,338688,338688,338688,1,60,52.224
1,1,0,1,0,0,1,1,1,86704128,86704128,86704128,86704128,1,0,1,1,1,86704128,86704128,86704128,86704128,1,60,1690.624
1,1,0,1,0,0,1,1,1,43352064,43352064,43352064,43352064,1,0,1,1,1,43352064,43352064,43352064,43352064,1,60,813.536
1,1,0,1,0,0,1,1,1,110592,110592,110592,110592,1,0,1,1,1,110592,110592,110592,110592,1,60,35.520
1,1,0,1,0,0,32768,500,1,1,500,1,1,1,0,32768,500,1,1,500,1,1,1,50,452.416
1,1,0,1,0,0,1,1,1,119771136,119771136,119771136,119771136,1,0,1,1,1,119771136,119771136,119771136,119771136,1,50,2740.992
1,1,0,1,0,0,1,1,1,29942784,29942784,29942784,29942784,1,0,1,1,1,29942784,29942784,29942784,29942784,1,50,702.048
1,1,0,1,0,0,1,1,1,89828352,89828352,89828352,89828352,1,0,1,1,1,89828352,89828352,89828352,89828352,1,50,2097.568
1,1,0,1,0,0,1,1,1,7225344,7225344,7225344,7225344,1,0,1,1,1,7225344,7225344,7225344,7225344,1,50,246.080
1,1,0,1,0,0,1,1,1,10838016,10838016,10838016,10838016,1,0,1,1,1,10838016,10838016,10838016,10838016,1,50,324.384
1,1,0,1,0,0,1,1,1,14450688,14450688,14450688,14450688,1,0,1,1,1,14450688,14450688,14450688,14450688,1,50,404.064
1,1,0,1,0,0,1,1,1,1806336,1806336,1806336,1806336,1,0,1,1,1,1806336,1806336,1806336,1806336,1,50,97.888
1,1,0,1,0,0,1,1,1,3612672,3612672,3612672,3612672,1,0,1,1,1,3612672,3612672,3612672,3612672,1,50,132.864
1,1,0,1,0,0,1,1,1,21676032,21676032,21676032,21676032,1,0,1,1,1,21676032,21676032,21676032,21676032,1,50,569.408
1,1,0,1,0,0,1,1,1,5419008,5419008,5419008,5419008,1,0,1,1,1,5419008,5419008,5419008,5419008,1,50,212.768
1,1,0,1,0,0,1,1,1,2709504,2709504,2709504,2709504,1,0,1,1,1,2709504,2709504,2709504,2709504,1,50,107.840
1,1,0,1,0,0,1,1,1,5870592,5870592,5870592,5870592,1,0,1,1,1,5870592,5870592,5870592,5870592,1,50,226.400
1,1,0,1,0,0,1,1,1,451584,451584,451584,451584,1,0,1,1,1,451584,451584,451584,451584,1,50,59.200
1,1,0,1,0,0,1,1,1,1354752,1354752,1354752,1354752,1,0,1,1,1,1354752,1354752,1354752,1354752,1,50,82.880
1,1,0,1,0,0,1,1,1,4515840,4515840,4515840,4515840,1,0,1,1,1,4515840,4515840,4515840,4515840,1,50,150.304
1,1,0,1,0,0,1,1,1,3161088,3161088,3161088,3161088,1,0,1,1,1,3161088,3161088,3161088,3161088,1,50,124.320
1,1,0,1,0,0,1,1,1,6322176,6322176,6322176,6322176,1,0,1,1,1,6322176,6322176,6322176,6322176,1,50,236.512
1,1,0,1,0,0,1,1,1,677376,677376,677376,677376,1,0,1,1,1,677376,677376,677376,677376,1,50,60.736
1,1,0,1,0,0,1,1,1,4064256,4064256,4064256,4064256,1,0,1,1,1,4064256,4064256,4064256,4064256,1,50,154.880
1,1,0,1,0,0,1,1,1,8128512,8128512,8128512,8128512,1,0,1,1,1,8128512,8128512,8128512,8128512,1,50,275.008
1,1,0,1,0,0,1,1,1,903168,903168,903168,903168,1,0,1,1,1,903168,903168,903168,903168,1,50,75.456
1,1,0,1,0,0,1,1,1,9031680,9031680,9031680,9031680,1,0,1,1,1,9031680,9031680,9031680,9031680,1,50,260.288
1,1,0,1,0,0,1,1,1,1128960,1128960,1128960,1128960,1,0,1,1,1,1128960,1128960,1128960,1128960,1,50,75.200
1,1,0,1,0,0,1,1,1,2257920,2257920,2257920,2257920,1,0,1,1,1,2257920,2257920,2257920,2257920,1,50,101.440
1,1,0,1,0,0,1,1,1,225792,225792,225792,225792,1,0,1,1,1,225792,225792,225792,225792,1,50,35.904
1,1,0,1,0,0,1,1,1,338688,338688,338688,338688,1,0,1,1,1,338688,338688,338688,338688,1,50,50.432
1,1,0,1,0,0,1,1,1,86704128,86704128,86704128,86704128,1,0,1,1,1,86704128,86704128,86704128,86704128,1,50,2028.448
1,1,0,1,0,0,1,1,1,43352064,43352064,43352064,43352064,1,0,1,1,1,43352064,43352064,43352064,43352064,1,50,1016.224
1,1,0,1,0,0,1,1,1,110592,110592,110592,110592,1,0,1,1,1,110592,110592,110592,110592,1,50,27.456
1,1,0,1,0,0,32768,500,1,1,500,1,1,1,0,32768,500,1,1,500,1,1,1,40,507.456
1,1,0,1,0,0,1,1,1,119771136,119771136,119771136,119771136,1,0,1,1,1,119771136,119771136,119771136,119771136,1,40,3212.032
1,1,0,1,0,0,1,1,1,29942784,29942784,29942784,29942784,1,0,1,1,1,29942784,29942784,29942784,29942784,1,40,847.872
1,1,0,1,0,0,1,1,1,89828352,89828352,89828352,89828352,1,0,1,1,1,89828352,89828352,89828352,89828352,1,40,2465.664
1,1,0,1,0,0,1,1,1,7225344,7225344,7225344,7225344,1,0,1,1,1,7225344,7225344,7225344,7225344,1,40,282.432
1,1,0,1,0,0,1,1,1,10838016,10838016,10838016,10838016,1,0,1,1,1,10838016,10838016,10838016,10838016,1,40,330.272
1,1,0,1,0,0,1,1,1,14450688,14450688,14450688,14450688,1,0,1,1,1,14450688,14450688,14450688,14450688,1,40,419.648
1,1,0,1,0,0,1,1,1,1806336,1806336,1806336,1806336,1,0,1,1,1,1806336,1806336,1806336,1806336,1,40,118.912
1,1,0,1,0,0,1,1,1,3612672,3612672,3612672,3612672,1,0,1,1,1,3612672,3612672,3612672,3612672,1,40,146.816
1,1,0,1,0,0,1,1,1,21676032,21676032,21676032,21676032,1,0,1,1,1,21676032,21676032,21676032,21676032,1,40,644.096
1,1,0,1,0,0,1,1,1,5419008,5419008,5419008,5419008,1,0,1,1,1,5419008,5419008,5419008,5419008,1,40,230.528
1,1,0,1,0,0,1,1,1,2709504,2709504,2709504,2709504,1,0,1,1,1,2709504,2709504,2709504,2709504,1,40,125.056
1,1,0,1,0,0,1,1,1,5870592,5870592,5870592,5870592,1,0,1,1,1,5870592,5870592,5870592,5870592,1,40,241.088
1,1,0,1,0,0,1,1,1,451584,451584,451584,451584,1,0,1,1,1,451584,451584,451584,451584,1,40,61.216
1,1,0,1,0,0,1,1,1,1354752,1354752,1354752,1354752,1,0,1,1,1,1354752,1354752,1354752,1354752,1,40,98.976
1,1,0,1,0,0,1,1,1,4515840,4515840,4515840,4515840,1,0,1,1,1,4515840,4515840,4515840,4515840,1,40,166.912
1,1,0,1,0,0,1,1,1,3161088,3161088,3161088,3161088,1,0,1,1,1,3161088,3161088,3161088,3161088,1,40,142.304
1,1,0,1,0,0,1,1,1,6322176,6322176,6322176,6322176,1,0,1,1,1,6322176,6322176,6322176,6322176,1,40,257.152
1,1,0,1,0,0,1,1,1,677376,677376,677376,677376,1,0,1,1,1,677376,677376,677376,677376,1,40,66.848
1,1,0,1,0,0,1,1,1,4064256,4064256,4064256,4064256,1,0,1,1,1,4064256,4064256,4064256,4064256,1,40,161.216
1,1,0,1,0,0,1,1,1,8128512,8128512,8128512,8128512,1,0,1,1,1,8128512,8128512,8128512,8128512,1,40,306.656
1,1,0,1,0,0,1,1,1,903168,903168,903168,903168,1,0,1,1,1,903168,903168,903168,903168,1,40,71.136
1,1,0,1,0,0,1,1,1,9031680,9031680,9031680,9031680,1,0,1,1,1,9031680,9031680,9031680,9031680,1,40,336.640
1,1,0,1,0,0,1,1,1,1128960,1128960,1128960,1128960,1,0,1,1,1,1128960,1128960,1128960,1128960,1,40,84.672
1,1,0,1,0,0,1,1,1,2257920,2257920,2257920,2257920,1,0,1,1,1,2257920,2257920,2257920,2257920,1,40,103.808
1,1,0,1,0,0,1,1,1,225792,225792,225792,225792,1,0,1,1,1,225792,225792,225792,225792,1,40,36.480
1,1,0,1,0,0,1,1,1,338688,338688,338688,338688,1,0,1,1,1,338688,338688,338688,338688,1,40,59.424
1,1,0,1,0,0,1,1,1,86704128,86704128,86704128,86704128,1,0,1,1,1,86704128,86704128,86704128,86704128,1,40,2389.088
1,1,0,1,0,0,1,1,1,43352064,43352064,43352064,43352064,1,0,1,1,1,43352064,43352064,43352064,43352064,1,40,1183.712
1,1,0,1,0,0,1,1,1,110592,110592,110592,110592,1,0,1,1,1,110592,110592,110592,110592,1,40,30.112
1,1,0,1,0,0,32768,500,1,1,500,1,1,1,0,32768,500,1,1,500,1,1,1,30,616.896
1,1,0,1,0,0,1,1,1,119771136,119771136,119771136,119771136,1,0,1,1,1,119771136,119771136,119771136,119771136,1,30,3968.704
