1,1,0,1,20,1,1,20,1,1,1,0,32768,20,24,24,11520,576,24,1,100,506.25000000000006
1,1,0,1,50,1,1,50,1,1,1,0,32768,50,8,8,3200,64,8,1,100,504.99
1,1,0,1,32,1,1,32,1,1,1,0,32,32,142,142,645248,20164,142,1,100,494.92999999999995
1,1,0,1,16,1,1,16,1,1,1,0,32,16,63,63,63504,3969,63,1,100,396.44
1,1,0,1,64,1,1,64,1,1,1,0,144,64,114,114,831744,12996,114,1,100,503.63
1,1,0,1,64,1,1,64,1,1,1,0,144,64,57,57,207936,3249,57,1,100,498.35
1,1,0,1,192,1,1,192,1,1,1,0,144,192,57,57,623808,3249,57,1,100,503.4200000000001
1,1,0,1,64,1,1,64,1,1,1,0,144,64,28,28,50176,784,28,1,100,472.35
1,1,0,1,96,1,1,96,1,1,1,0,144,96,28,28,75264,784,28,1,100,483.18
1,1,0,1,128,1,1,128,1,1,1,0,144,128,28,28,100352,784,28,1,100,490.24
1,1,0,1,16,1,1,16,1,1,1,0,144,16,28,28,12544,784,28,1,100,382.18
1,1,0,1,32,1,1,32,1,1,1,0,144,32,28,28,25088,784,28,1,100,438.53
1,1,0,1,192,1,1,192,1,1,1,0,144,192,28,28,150528,784,28,1,100,495.32
1,1,0,1,192,1,1,192,1,1,1,0,144,192,14,14,37632,196,14,1,100,464.48
1,1,0,1,96,1,1,96,1,1,1,0,144,96,14,14,18816,196,14,1,100,423.36999999999995
1,1,0,1,208,1,1,208,1,1,1,0,144,208,14,14,40768,196,14,1,100,466.37
1,1,0,1,16,1,1,16,1,1,1,0,144,16,14,14,3136,196,14,1,100,188.45
1,1,0,1,48,1,1,48,1,1,1,0,144,48,14,14,9408,196,14,1,100,344.07
1,1,0,1,64,1,1,64,1,1,1,0,144,64,14,14,12544,196,14,1,100,382.3
1,1,0,1,160,1,1,160,1,1,1,0,144,160,14,14,31360,196,14,1,100,456.22
1,1,0,1,112,1,1,112,1,1,1,0,144,112,14,14,21952,196,14,1,100,433.31
1,1,0,1,224,1,1,224,1,1,1,0,144,224,14,14,43904,196,14,1,100,471.01
1,1,0,1,24,1,1,24,1,1,1,0,144,24,14,14,4704,196,14,1,100,219.91
1,1,0,1,128,1,1,128,1,1,1,0,144,128,14,14,25088,196,14,1,100,441.05
1,1,0,1,256,1,1,256,1,1,1,0,144,256,14,14,50176,196,14,1,100,471.52
1,1,0,1,144,1,1,144,1,1,1,0,144,144,14,14,28224,196,14,1,100,450.59
1,1,0,1,288,1,1,288,1,1,1,0,144,288,14,14,56448,196,14,1,100,477.89
1,1,0,1,32,1,1,32,1,1,1,0,144,32,14,14,6272,196,14,1,100,276.62
1,1,0,1,320,1,1,320,1,1,1,0,144,320,14,14,62720,196,14,1,100,479.68999999999994
1,1,0,1,256,1,1,256,1,1,1,0,144,256,7,7,12544,49,7,1,100,380.91
1,1,0,1,160,1,1,160,1,1,1,0,144,160,7,7,7840,49,7,1,100,310.77
1,1,0,1,320,1,1,320,1,1,1,0,144,320,7,7,15680,49,7,1,100,406.28
1,1,0,1,32,1,1,32,1,1,1,0,144,32,7,7,1568,49,7,1,100,135.54
1,1,0,1,128,1,1,128,1,1,1,0,144,128,7,7,6272,49,7,1,100,267.31
1,1,0,1,384,1,1,384,1,1,1,0,144,384,7,7,18816,49,7,1,100,423.12999999999994
1,1,0,1,192,1,1,192,1,1,1,0,144,192,7,7,9408,49,7,1,100,346.15
1,1,0,1,48,1,1,48,1,1,1,0,144,48,7,7,2352,49,7,1,100,160.97
1,1,0,1,64,1,1,64,1,1,1,0,27,64,224,224,3211264,50176,224,1,100,505.09
1,1,0,1,128,1,1,128,1,1,1,0,27,128,112,112,1605632,12544,112,1,100,500.42
1,1,0,1,256,1,1,256,1,1,1,0,27,256,56,56,802816,3136,56,1,100,495.4100000000001
1,1,0,1,512,1,1,512,1,1,1,0,27,512,28,28,401408,784,28,1,100,482.9
1,1,0,1,512,1,1,512,1,1,1,0,27,512,14,14,100352,196,14,1,100,421.53999999999996
1,1,0,1,20,1,1,20,1,1,1,0,32768,20,24,24,11520,576,24,1,90,499.36
